,bikeid,count
5323,21215,1155
5324,21216,1238
5325,21217,1115
5326,21218,959
5327,21219,891
5328,21220,1138
5329,21221,1568
5330,21222,1128
5331,21223,989
5332,21224,1142
5333,21225,1164
5334,21227,1244
5335,21228,1455
5336,21229,904
5337,21230,1320
5338,21231,1292
5339,21233,991
5340,21234,1303
5341,21235,1184
5342,21236,1361
5343,21237,1145
5344,21238,213
5345,21239,1080
5346,21240,1501
5347,21241,1084
5348,21242,1267
5349,21243,1246
5350,21244,1166
5351,21245,1349
5352,21246,1207
5353,21247,1257
5354,21248,1237
5355,21249,1424
5356,21250,1196
5357,21251,864
5358,21252,1347
5359,21253,1178
5360,21254,1395
5361,21255,1495
5362,21256,1127
5363,21257,1548
5364,21258,1491
5365,21259,1364
5366,21260,1313
5367,21262,992
5368,21263,799
5369,21264,1398
5370,21265,1325
5371,21266,1084
5372,21267,1045
5373,21268,1507
5374,21269,1065
5375,21270,576
5376,21271,1216
5377,21272,334
5378,21273,1303
5379,21274,1046
5380,21275,1219
5381,21276,1234
5382,21278,1364
5383,21279,1203
5384,21280,1577
5385,21281,1329
5386,21282,749
5387,21283,1347
5388,21285,1466
5389,21286,1287
5390,21287,1238
5391,21288,1352
5392,21289,1525
5393,21290,971
5394,21291,392
5395,21292,1318
5396,21293,1101
5397,21294,1194
5398,21295,1107
5399,21296,1033
5400,21297,1282
5401,21298,1436
5402,21299,1307
5403,21300,1410
5404,21301,1032
5405,21302,999
5406,21303,1449
5407,21304,997
5408,21305,1247
5409,21306,1256
5410,21307,1088
5411,21308,1036
5412,21309,1145
5413,21310,1075
5414,21311,565
5415,21312,1079
5416,21313,775
5417,21314,1122
5418,21315,775
5419,21316,1312
5420,21317,1048
5421,21318,737
5422,21319,1300
5423,21320,1198
5424,21322,1281
5425,21323,1258
5426,21325,1380
5427,21326,1139
5428,21327,1222
5429,21328,1222
5430,21329,1381
5431,21331,1137
5432,21332,1189
5433,21333,1134
5434,21334,1362
5435,21335,1067
5436,21336,1010
5437,21337,882
5438,21338,981
5439,21339,1205
5440,21340,1144
5441,21341,912
5442,21342,1211
5443,21343,1324
5444,21344,1338
5445,21345,1294
5446,21346,1103
5447,21347,1138
5448,21348,814
5449,21349,1262
5450,21351,1173
5451,21352,1112
5452,21353,880
5453,21354,775
5454,21355,336
5455,21356,916
5456,21357,961
5457,21358,1190
5458,21359,963
5459,21360,1086
5460,21361,893
5461,21362,1150
5462,21363,1074
5463,21364,689
5464,21365,675
5465,21366,751
5466,21367,971
5467,21368,1092
5468,21369,1194
5469,21370,1116
5470,21372,1482
5471,21373,1059
5472,21374,1312
5473,21375,1370
5474,21376,1077
5475,21378,448
5476,21380,1270
5477,21381,1244
5478,21382,944
5479,21384,1483
5480,21385,1038
5481,21386,1172
5482,21387,1343
5483,21388,1422
5484,21389,1144
5485,21390,1123
5486,21391,1213
5487,21392,1488
5488,21393,1124
5489,21395,1125
5490,21396,1186
5491,21397,981
5492,21398,1215
5493,21399,1475
5494,21400,1001
5495,21401,1196
5496,21402,1096
5497,21403,1297
5498,21404,679
5499,21405,1251
5500,21406,958
5501,21407,1241
5502,21409,1263
5503,21410,1150
5504,21412,1403
5505,21413,104
5506,21414,1157
5507,21415,933
5508,21416,915
5509,21417,1457
5510,21418,838
5511,21419,1197
5512,21420,452
5513,21421,1077
5514,21422,1242
5515,21423,871
5516,21424,1124
5517,21425,1361
5518,21426,1124
5519,21427,457
5520,21431,1134
5521,21432,1158
5522,21434,891
5523,21435,1053
5524,21436,829
5525,21437,1073
5526,21438,1415
5527,21439,1080
5528,21440,1490
5529,21442,1214
5530,21443,1397
5531,21444,1273
5532,21445,734
5533,21446,1170
5534,21447,1488
5535,21448,205
5536,21450,1331
5537,21451,1241
5538,21452,1051
5539,21453,1107
5540,21454,1211
5541,21455,1255
5542,21456,1460
5543,21458,1411
5544,21459,1220
5545,21460,1317
5546,21461,466
5547,21462,1090
5548,21464,1139
5549,21465,217
5550,21466,1207
5551,21467,1180
5552,21468,984
5553,21469,1282
5554,21470,1433
5555,21471,1127
5556,21472,1049
5557,21473,918
5558,21474,401
5559,21475,1313
5560,21479,1402
5561,21480,1234
5562,21481,1187
5563,21482,294
5564,21483,1475
5565,21485,1251
5566,21486,1197
5567,21487,804
5568,21488,1120
5569,21489,1044
5570,21490,1221
5571,21491,513
5572,21492,1132
5573,21494,1411
5574,21496,51
5575,21497,1088
5576,21498,1369
5577,21500,1463
5578,21502,1121
5579,21503,1044
5580,21504,1059
5581,21505,1253
5582,21506,1272
5583,21507,943
5584,21508,1154
5585,21509,1074
5586,21510,794
5587,21511,1404
5588,21512,848
5589,21513,1078
5590,21514,1292
5591,21516,1049
5592,21517,957
5593,21518,1073
5594,21519,1325
5595,21520,1216
5596,21521,1269
5597,21523,1141
5598,21525,1348
5599,21526,1288
5600,21527,1055
5601,21529,1286
5602,21530,1084
5603,21531,1160
5604,21533,957
5605,21534,1187
5606,21535,1025
5607,21536,1043
5608,21538,1244
5609,21539,1452
5610,21540,877
5611,21541,1355
5612,21542,1020
5613,21543,1038
5614,21545,722
5615,21546,1223
5616,21547,1063
5617,21548,1071
5618,21549,1176
5619,21550,854
5620,21551,957
5621,21553,1020
5622,21554,96
5623,21555,1053
5624,21556,1131
5625,21557,1255
5626,21561,1261
5627,21562,1199
5628,21563,1102
5629,21564,1144
5630,21565,1149
5631,21566,1280
5632,21567,1304
5633,21568,1290
5634,21569,959
5635,21570,1053
5636,21571,1568
5637,21572,1157
5638,21573,830
5639,21574,953
5640,21575,1177
5641,21576,1163
5642,21577,1014
5643,21578,979
5644,21579,1148
5645,21580,1358
5646,21581,1061
5647,21583,1107
5648,21584,1177
5649,21585,1202
5650,21586,1220
5651,21587,1212
5652,21588,1371
5653,21589,874
5654,21590,1059
5655,21591,1013
5656,21592,1194
5657,21595,569
5658,21600,1101
5659,21601,1093
5660,21602,206
5661,21604,1129
5662,21605,1153
5663,21606,1414
5664,21607,1126
5665,21608,1156
5666,21609,329
5667,21610,1064
5668,21611,929
5669,21612,1229
5670,21615,1329
5671,21616,1154
5672,21617,1079
5673,21619,933
5674,21620,1139
5675,21621,1248
5676,21622,1212
5677,21623,1280
5678,21624,1224
5679,21625,1344
5680,21626,1584
5681,21627,810
5682,21628,1031
5683,21629,1166
5684,21630,1009
5685,21631,943
5686,21632,1103
5687,21634,1083
5688,21635,1122
5689,21637,1044
5690,21638,1428
5691,21639,1000
5692,21640,1292
5693,21641,1360
5694,21642,760
5695,21643,761
5696,21644,1155
5697,21645,1230
5698,21646,718
5699,21647,1056
5700,21648,933
5701,21649,1188
5702,21650,1234
5703,21653,1132
5704,21654,1347
5705,21655,681
5706,21656,970
5707,21657,899
5708,21658,1262
5709,21659,1175
5710,21660,1355
5711,21661,1378
5712,21662,1105
5713,21663,864
5714,21664,1026
5715,21666,1256
5716,21667,954
5717,21668,1148
5718,21671,1404
5719,21672,1315
5720,21673,1027
5721,21674,1373
5722,21675,1247
5723,21676,1174
5724,21677,1200
5725,21678,1146
5726,21679,1416
5727,21684,1062
5728,21688,943
5729,21689,1308
5730,21690,141
5731,21693,1283
5732,21694,1259
5733,21695,1022
5734,21697,949
5735,21698,1148
5736,21699,1058
5737,21703,1228
5738,21707,1439
5739,21708,1181
5740,21709,1262
5741,21710,1150
5742,21711,1214
5743,21713,1397
5744,21714,1170
5745,21715,918
5746,21720,772
5747,21757,1320
5748,21760,1265
5749,21769,1077
5750,21771,1189
5751,21781,1259
5752,21805,4
5753,21809,1381
5754,21873,1429
5755,21876,1363
5756,21928,52
5757,21940,23
5758,21946,1257
5759,21949,506
5760,21950,1412
5761,22368,143
5762,22373,28
5763,22380,4
5764,22489,1
5765,22572,1470
5766,22574,1235
5767,22575,1286
5768,22611,172
5769,22686,195
5770,23454,2
5771,23654,162
5772,23689,156
5773,23886,23
5774,24243,16
5775,24261,24
5776,24335,1079
5777,24336,1121
5778,24354,86
5779,24356,1021
5780,24357,535
5781,24533,378
5782,24570,363
5783,24734,1045
5784,24735,1235
5785,24747,612
5786,24753,1416
5787,24760,1117
5788,24763,1124
5789,24769,275
5790,24772,1160
5791,24780,2
5792,24790,1099
5793,24792,1048
5794,24793,1429
5795,24795,1073
5796,24796,1593
5797,24797,1304
5798,24798,1476
5799,24799,1106
5800,24800,1723
5801,24801,1398
5802,24802,362
5803,24803,1192
5804,24804,1190
5805,24805,1203
5806,24806,1502
5807,24807,2107
5808,24808,1383
5809,24809,1343
5810,24810,1212
5811,24811,868
5812,24812,1123
5813,24813,1782
5814,24814,818
5815,24815,1502
5816,24816,1561
5817,24817,1401
5818,24818,1322
5819,24819,1264
5820,24820,1661
5821,24821,1573
5822,24822,1203
5823,24823,1509
5824,24824,1541
5825,24825,1377
5826,24826,1507
5827,24827,226
5828,24828,1461
5829,24829,1456
5830,24830,1674
5831,24831,1205
5832,24832,1330
5833,24833,1474
5834,24834,1243
5835,24835,1195
5836,24836,1436
5837,24837,991
5838,24838,1188
5839,24839,1012
5840,24840,1248
5841,24841,1631
5842,24842,1275
5843,24843,919
5844,24844,1513
5845,24845,857
5846,24846,1759
5847,24847,1511
5848,24848,1340
5849,24849,136
5850,24850,1067
5851,24851,651
5852,24852,1549
5853,24853,1084
5854,24854,1426
5855,24855,1328
5856,24856,1646
5857,24857,1075
5858,24858,1241
5859,24859,1518
5860,24860,1384
5861,24861,1574
5862,24862,1150
5863,24863,1630
5864,24864,263
5865,24865,1236
5866,24866,1245
5867,24867,1353
5868,24868,1394
5869,24869,1819
5870,24870,110
5871,24871,670
5872,24872,1332
5873,24873,1439
5874,24874,1393
5875,24875,1276
5876,24876,1184
5877,24877,1538
5878,24878,1511
5879,24879,1420
5880,24880,1057
5881,24881,1397
5882,24883,1398
5883,24884,1613
5884,24885,1581
5885,24886,1837
5886,24887,59
5887,24888,1662
5888,24889,1411
5889,24890,1477
5890,24891,1514
5891,24892,750
5892,24893,1403
5893,24894,1035
5894,24895,1511
5895,24896,1627
5896,24897,995
5897,24899,734
5898,24900,475
5899,24901,1165
5900,24902,1529
5901,24903,1388
5902,24904,1438
5903,24905,1617
5904,24906,1407
5905,24907,1484
5906,24908,1937
5907,24909,1448
5908,24910,1475
5909,24911,1659
5910,24912,1588
5911,24913,1504
5912,24914,1690
5913,24915,1489
5914,24916,1464
5915,24917,1245
5916,24918,1286
5917,24919,2048
5918,24920,1528
5919,24922,1450
5920,24923,1157
5921,24924,1712
5922,24925,110
5923,24927,1348
5924,24928,1212
5925,24929,1568
5926,24930,1557
5927,24931,1656
5928,24932,1034
5929,24933,977
5930,24934,1193
5931,24935,1576
5932,24936,849
5933,24937,1351
5934,24938,714
5935,24939,254
5936,24940,1344
5937,24941,1747
5938,24942,1547
5939,24943,1661
5940,24944,1389
5941,24945,1428
5942,24948,1182
5943,24950,1190
5944,24951,943
5945,24952,1382
5946,24953,1403
5947,24954,1307
5948,24955,971
5949,24956,1345
5950,24957,1113
5951,24958,1272
5952,24959,1310
5953,24960,1345
5954,24961,1155
5955,24962,1364
5956,24963,1504
5957,24964,1504
5958,24965,1444
5959,24966,1372
5960,24967,1422
5961,24968,1642
5962,24969,1343
5963,24970,1126
5964,24971,1173
5965,24972,1263
5966,24973,1674
5967,24974,876
5968,24975,1437
5969,24976,1511
5970,24977,1352
5971,24978,1349
5972,24979,1513
5973,24980,1353
5974,24981,1470
5975,24982,1922
5976,24983,1850
5977,24984,1245
5978,24985,1502
5979,24986,1116
5980,24987,1510
5981,24988,1298
5982,24989,1662
5983,24990,1144
5984,24991,1032
5985,24992,1640
5986,24993,1328
5987,24994,1886
5988,24995,1244
5989,24996,1232
5990,24997,1218
5991,24998,1111
5992,24999,1114
5993,25000,1697
5994,25001,1621
5995,25002,1524
5996,25003,1191
5997,25004,1700
5998,25005,1313
5999,25006,1441
6000,25007,1348
6001,25008,1021
6002,25009,722
6003,25010,838
6004,25011,1481
6005,25012,1182
6006,25013,1413
6007,25014,1396
6008,25015,1501
6009,25016,568
6010,25017,1088
6011,25018,1396
6012,25019,1484
6013,25020,1422
6014,25021,1248
6015,25022,1347
6016,25023,1226
6017,25024,1441
6018,25025,1764
6019,25027,275
6020,25028,1627
6021,25029,1434
6022,25030,1364
6023,25031,1460
6024,25032,960
6025,25033,1125
6026,25034,1624
6027,25035,1221
6028,25036,1383
6029,25037,1653
6030,25038,1435
6031,25039,686
6032,25040,1435
6033,25041,1170
6034,25042,1213
6035,25043,1426
6036,25044,506
6037,25045,860
6038,25046,1624
6039,25047,1639
6040,25049,1473
6041,25050,1364
6042,25051,1257
6043,25052,1797
6044,25053,1261
6045,25054,1686
6046,25055,1355
6047,25056,1753
6048,25057,1691
6049,25058,1269
6050,25059,1961
6051,25060,1541
6052,25061,1229
6053,25062,1259
6054,25063,1766
6055,25064,1254
6056,25065,1305
6057,25066,1147
6058,25067,1161
6059,25068,1156
6060,25070,1438
6061,25072,1183
6062,25073,1018
6063,25074,1444
6064,25075,1101
6065,25076,2073
6066,25077,1363
6067,25078,1213
6068,25079,1541
6069,25080,1542
6070,25081,624
6071,25082,1183
6072,25083,1457
6073,25084,1208
6074,25085,1276
6075,25086,1269
6076,25087,1153
6077,25088,1471
6078,25089,1284
6079,25090,1402
6080,25091,1070
6081,25092,846
6082,25093,1125
6083,25094,1458
6084,25095,1571
6085,25096,1599
6086,25097,1204
6087,25098,1524
6088,25099,1436
6089,25100,853
6090,25101,1104
6091,25102,1118
6092,25103,1234
6093,25104,1156
6094,25105,1371
6095,25106,1486
6096,25107,1294
6097,25108,1601
6098,25109,1404
6099,25110,1060
6100,25111,1438
6101,25112,1429
6102,25113,1525
6103,25114,122
6104,25115,1179
6105,25116,904
6106,25117,1422
6107,25118,380
6108,25119,1565
6109,25120,1037
6110,25121,1165
6111,25122,1550
6112,25123,1519
6113,25124,1361
6114,25126,1261
6115,25127,1740
6116,25128,1054
6117,25129,1678
6118,25130,1518
6119,25131,579
6120,25132,1493
6121,25133,1385
6122,25134,1369
6123,25135,1312
6124,25136,1520
6125,25137,1798
6126,25138,1477
6127,25139,1805
6128,25140,1879
6129,25141,646
6130,25142,870
6131,25143,800
6132,25144,1310
6133,25145,712
6134,25146,511
6135,25147,1701
6136,25148,1333
6137,25149,1613
6138,25150,1443
6139,25151,2185
6140,25152,1340
6141,25153,1589
6142,25155,1228
6143,25156,1523
6144,25157,1407
6145,25158,1012
6146,25159,1477
6147,25160,1440
6148,25161,1453
6149,25162,1786
6150,25163,1542
6151,25164,1613
6152,25165,1661
6153,25166,1289
6154,25167,1280
6155,25168,1365
6156,25169,1257
6157,25170,1416
6158,25171,1180
6159,25172,1513
6160,25173,75
6161,25174,1409
6162,25175,1128
6163,25176,1228
6164,25177,1513
6165,25178,1713
6166,25179,1168
6167,25180,1490
6168,25181,1213
6169,25183,1628
6170,25184,1226
6171,25186,1327
6172,25187,1306
6173,25188,1368
6174,25189,1133
6175,25190,1310
6176,25191,1482
6177,25192,672
6178,25193,1400
6179,25194,1253
6180,25195,1366
6181,25196,1261
6182,25198,915
6183,25199,873
6184,25200,1343
6185,25201,761
6186,25202,1279
6187,25203,1614
6188,25204,892
6189,25205,1215
6190,25206,1166
6191,25207,1368
6192,25208,1696
6193,25209,1905
6194,25210,1027
6195,25211,1173
6196,25212,1824
6197,25213,1322
6198,25214,1013
6199,25215,1205
6200,25216,1348
6201,25217,1506
6202,25218,1311
6203,25219,1142
6204,25220,1264
6205,25221,764
6206,25222,1346
6207,25223,1269
6208,25224,631
6209,25225,1610
6210,25226,1172
6211,25227,1459
6212,25228,1508
6213,25229,1511
6214,25230,993
6215,25232,1267
6216,25233,1118
6217,25234,940
6218,25235,1584
6219,25236,410
6220,25237,1634
6221,25238,1091
6222,25239,1437
6223,25240,1653
6224,25241,1146
6225,25242,1154
6226,25243,1478
6227,25244,104
6228,25245,1009
6229,25246,1572
6230,25247,1547
6231,25248,1660
6232,25249,1503
6233,25250,1433
6234,25251,1563
6235,25252,1700
6236,25253,1539
6237,25254,713
6238,25255,1270
6239,25256,1492
6240,25257,1139
6241,25258,1610
6242,25259,1247
6243,25260,1772
6244,25261,1052
6245,25262,1187
6246,25264,1523
6247,25265,1337
6248,25266,1083
6249,25267,517
6250,25268,1461
6251,25269,1506
6252,25270,1726
6253,25271,2169
6254,25272,1740
6255,25273,1538
6256,25274,1620
6257,25275,1830
6258,25277,563
6259,25278,1232
6260,25279,585
6261,25280,1382
6262,25281,936
6263,25282,1516
6264,25283,1110
6265,25284,809
6266,25285,1243
6267,25286,1400
6268,25287,1516
6269,25288,1513
6270,25289,1301
6271,25290,1361
6272,25291,1321
6273,25292,1760
6274,25293,1099
6275,25294,1824
6276,25295,1389
6277,25296,1459
6278,25297,1508
6279,25298,1768
6280,25300,1498
6281,25301,1590
6282,25302,1308
6283,25303,1231
6284,25304,1414
6285,25305,1497
6286,25306,1409
6287,25307,1144
6288,25308,1444
6289,25309,1324
6290,25310,913
6291,25311,1254
6292,25312,1303
6293,25313,1449
6294,25314,1020
6295,25315,1086
6296,25316,1136
6297,25317,1236
6298,25318,1246
6299,25319,1591
6300,25320,1358
6301,25321,1132
6302,25322,594
6303,25323,1638
6304,25324,1691
6305,25325,1345
6306,25326,1266
6307,25327,566
6308,25328,1907
6309,25329,1255
6310,25330,1306
6311,25331,118
6312,25332,1106
6313,25333,1415
6314,25334,1260
6315,25335,381
6316,25336,1265
6317,25337,938
6318,25338,987
6319,25339,1600
6320,25340,1341
6321,25341,1316
6322,25342,489
6323,25343,1438
6324,25345,1592
6325,25346,1318
6326,25347,1421
6327,25348,1433
6328,25349,1417
6329,25350,1652
6330,25351,1243
6331,25352,1179
6332,25353,667
6333,25354,1396
6334,25355,518
6335,25356,1039
6336,25357,1857
6337,25358,843
6338,25359,1531
6339,25360,1207
6340,25361,939
6341,25362,1312
6342,25363,1634
6343,25364,1560
6344,25365,1294
6345,25366,1222
6346,25367,1685
6347,25368,1731
6348,25370,875
6349,25371,1352
6350,25372,120
6351,25373,1265
6352,25374,1649
6353,25375,1291
6354,25376,1050
6355,25377,519
6356,25378,1150
6357,25379,1144
6358,25381,1688
6359,25382,1723
6360,25383,250
6361,25384,1633
6362,25385,1483
6363,25386,1421
6364,25387,245
6365,25388,1322
6366,25389,317
6367,25391,1522
6368,25392,1371
6369,25393,1190
6370,25395,1472
6371,25396,1411
6372,25397,1346
6373,25398,1158
6374,25399,1558
6375,25400,1142
6376,25401,1462
6377,25402,1143
6378,25403,1200
6379,25404,1268
6380,25405,1537
6381,25406,1375
6382,25407,1230
6383,25408,1160
6384,25409,1494
6385,25410,1575
6386,25411,1392
6387,25412,622
6388,25413,1701
6389,25414,1403
6390,25415,837
6391,25416,752
6392,25417,966
6393,25418,1322
6394,25419,1644
6395,25420,1121
6396,25421,1372
6397,25423,1355
6398,25424,1576
6399,25425,1527
6400,25427,1177
6401,25428,1510
6402,25429,1756
6403,25430,1583
6404,25431,1334
6405,25432,1371
6406,25433,1063
6407,25434,1146
6408,25435,1857
6409,25436,1477
6410,25437,1380
6411,25438,1425
6412,25439,666
6413,25440,1018
6414,25441,967
6415,25442,1549
6416,25443,744
6417,25444,1463
6418,25445,1102
6419,25446,1428
6420,25447,1304
6421,25448,1559
6422,25449,1548
6423,25450,1165
6424,25451,1511
6425,25452,1023
6426,25453,1476
6427,25454,1625
6428,25455,1401
6429,25456,1357
6430,25457,1375
6431,25458,1182
6432,25459,1340
6433,25460,1219
6434,25461,1017
6435,25462,1746
6436,25463,1599
6437,25464,1520
6438,25465,1200
6439,25466,1511
6440,25468,1256
6441,25469,1316
6442,25470,1480
6443,25471,319
6444,25472,1138
6445,25474,1307
6446,25475,1122
6447,25476,931
6448,25477,1635
6449,25478,1450
6450,25479,130
6451,25480,1425
6452,25481,1461
6453,25482,1417
6454,25483,1119
6455,25484,1445
6456,25485,1628
6457,25486,1567
6458,25487,1232
6459,25488,1795
6460,25489,1417
6461,25490,1123
6462,25491,1635
6463,25492,1605
6464,25493,1178
6465,25494,1613
6466,25495,1407
6467,25496,1582
6468,25497,1384
6469,25498,1497
6470,25499,1292
6471,25501,1466
6472,25502,1173
6473,25503,1407
6474,25504,1660
6475,25505,1323
6476,25506,1652
6477,25507,1377
6478,25508,1550
6479,25509,1199
6480,25510,1421
6481,25511,933
6482,25512,1373
6483,25513,1552
6484,25514,1128
6485,25515,1112
6486,25516,1404
6487,25517,765
6488,25518,1644
6489,25519,206
6490,25520,1333
6491,25521,1385
6492,25522,811
6493,25523,1393
6494,25524,1206
6495,25525,1424
6496,25526,1360
6497,25527,1387
6498,25528,1496
6499,25530,1387
6500,25531,1494
6501,25532,1397
6502,25533,1461
6503,25534,1546
6504,25535,1000
6505,25536,1557
6506,25537,895
6507,25538,1428
6508,25539,1241
6509,25540,1642
6510,25541,1157
6511,25542,1189
6512,25543,1530
6513,25544,1252
6514,25546,1680
6515,25547,1240
6516,25548,456
6517,25549,1503
6518,25550,1113
6519,25551,1629
6520,25552,2248
6521,25553,1148
6522,25554,1719
6523,25555,1234
6524,25556,1517
6525,25557,1467
6526,25558,970
6527,25559,1713
6528,25560,1432
6529,25561,1300
6530,25562,1152
6531,25563,1461
6532,25564,1620
6533,25565,1557
6534,25566,1303
6535,25567,1780
6536,25568,1532
6537,25569,1184
6538,25570,1354
6539,25571,1458
6540,25572,1456
6541,25573,1476
6542,25574,1576
6543,25575,1037
6544,25576,1608
6545,25577,1109
6546,25578,1267
6547,25579,1664
6548,25580,1214
6549,25581,1160
6550,25582,1541
6551,25583,1489
6552,25584,1619
6553,25585,1762
6554,25586,1650
6555,25587,1515
6556,25588,376
6557,25589,1656
6558,25590,1342
6559,25591,1275
6560,25592,1685
6561,25593,1636
6562,25594,1550
6563,25595,1334
6564,25596,1038
6565,25597,1409
6566,25598,1028
6567,25599,196
6568,25600,1661
6569,25601,1065
6570,25602,1255
6571,25603,1431
6572,25604,1473
6573,25605,1429
6574,25606,1525
6575,25607,1175
6576,25608,1402
6577,25609,1337
